"Trial"	"RiskType"	"RewardType"	"ResponseType"	"Reward"	"Shock"	"SubjID"
100	2	1	0	0.3	0	34
101	1	3	1	0.9	0	34
102	3	1	0	0.26	1	34
103	1	2	1	0.48	0	34
104	2	1	0	0.08	0	34
105	3	3	0	0.9	1	34
106	2	2	0	0.6	1	34
107	2	2	1	0.35	0	34
108	3	2	0	0.6	1	34
1	1	2	1	0.53	0	35
2	2	1	0	0.13	0	35
3	2	3	1	0.91	1	35
4	3	1	0	0.15	1	35
5	1	2	1	0.61	0	35
6	3	1	0	0.31	1	35
7	3	3	0	0.79	1	35
8	1	1	0	0.1	0	35
9	3	2	0	0.58	1	35
10	3	2	0	0.36	1	35
11	1	3	1	0.82	0	35
12	3	1	0	0.22	1	35
13	3	3	1	0.87	0	35
14	1	2	1	0.45	0	35
15	2	3	1	0.7	0	35
16	1	1	0	0.27	0	35
17	2	2	0	0.4	0	35
18	1	1	0	0.18	0	35
19	1	3	1	0.74	0	35
20	3	2	1	0.52	1	35
21	1	1	1	0.34	0	35
22	3	3	1	0.7	1	35
23	2	2	1	0.65	0	35
24	2	2	0	0.49	1	35
25	2	2	1	0.57	0	35
26	2	1	0	0.22	1	35
27	1	2	1	0.4	1	35
28	2	1	0	0.27	1	35
30	3	1	0	0.09	1	35
31	3	2	0	0.44	1	35
32	3	3	1	0.95	1	35
33	2	3	1	0.75	1	35
34	2	1	0	0.06	1	35
35	2	3	1	0.83	0	35
36	1	3	1	0.66	0	35
37	3	3	1	0.84	1	35
38	1	3	1	0.93	0	35
39	3	1	0	0.2	1	35
41	1	2	1	0.59	0	35
42	1	3	1	0.85	0	35
43	3	3	1	0.92	1	35
45	1	2	1	0.37	0	35
46	1	3	1	0.8	1	35
48	2	1	0	0.11	1	35
49	3	2	0	0.5	1	35
50	3	2	0	0.63	1	35
51	2	3	1	0.89	0	35
52	1	3	1	0.71	0	35
53	2	1	0	0.19	1	35
54	2	2	0	0.46	0	35
55	3	1	0	0.07	0	35
56	3	2	1	0.55	1	35
57	2	3	1	0.67	1	35
58	2	1	0	0.25	0	35
59	3	1	0	0.28	1	35
60	1	1	0	0.32	0	35
61	3	3	1	0.68	1	35
62	1	1	1	0.07	0	35
63	2	2	0	0.54	1	35
64	2	3	0	0.75	1	35
65	1	1	0	0.23	0	35
66	1	2	1	0.5	0	35
67	3	1	0	0.14	1	35
68	2	1	0	0.32	0	35
69	1	2	1	0.45	0	35
72	1	1	0	0.16	0	35
73	3	2	0	0.39	1	35
74	2	1	0	0.24	1	35
75	2	3	1	0.86	0	35
80	3	1	1	0.33	1	35
82	1	3	1	0.69	0	35
91	1	1	1	0.05	0	35
92	1	3	1	0.85	0	35
96	2	3	1	0.78	1	35
97	2	2	0	0.43	1	35
100	2	1	0	0.3	0	35
102	3	1	0	0.26	1	35
103	1	2	1	0.48	0	35
105	3	3	1	0.9	1	35
106	2	2	0	0.6	1	35
1	1	2	1	0.53	0	36
2	2	1	1	0.13	0	36
3	2	3	1	0.91	1	36
4	3	1	1	0.15	1	36
5	1	2	1	0.61	0	36
6	3	1	0	0.31	1	36
7	3	3	1	0.79	1	36
8	1	1	1	0.1	0	36
9	3	2	0	0.58	1	36
10	3	2	1	0.36	1	36
11	1	3	1	0.82	0	36
12	3	1	0	0.22	1	36
13	3	3	1	0.87	0	36
14	1	2	1	0.45	0	36
15	2	3	1	0.7	0	36
16	1	1	0	0.27	0	36
17	2	2	0	0.4	0	36
18	1	1	1	0.18	0	36
19	1	3	1	0.74	0	36
20	3	2	0	0.52	1	36
21	1	1	0	0.34	0	36
22	3	3	1	0.7	1	36
23	2	2	1	0.65	0	36
24	2	2	1	0.49	1	36
25	2	2	0	0.57	0	36
26	2	1	0	0.22	1	36
27	1	2	1	0.4	1	36
28	2	1	1	0.27	1	36
29	1	3	1	0.88	0	36
30	3	1	1	0.09	1	36
31	3	2	1	0.44	1	36
32	3	3	1	0.95	1	36
33	2	3	1	0.75	1	36
34	2	1	1	0.06	1	36
35	2	3	1	0.83	0	36
36	1	3	1	0.66	0	36
37	3	3	1	0.84	1	36
39	3	1	1	0.2	1	36
40	3	2	1	0.41	1	36
41	1	2	1	0.59	0	36
42	1	3	1	0.85	0	36
43	3	3	1	0.92	1	36
44	2	3	1	0.8	0	36
45	1	2	1	0.37	0	36
46	1	3	1	0.8	1	36
47	2	2	1	0.62	0	36
48	2	1	0	0.11	1	36
49	3	2	1	0.5	1	36
50	3	2	1	0.63	1	36
51	2	3	1	0.89	0	36
52	1	3	1	0.71	0	36
53	2	1	0	0.19	1	36
54	2	2	1	0.46	0	36
55	3	1	0	0.07	0	36
56	3	2	1	0.55	1	36
57	2	3	1	0.67	1	36
58	2	1	1	0.25	0	36
59	3	1	0	0.28	1	36
60	1	1	1	0.32	0	36
61	3	3	0	0.68	1	36
62	1	1	1	0.07	0	36
63	2	2	1	0.54	1	36
64	2	3	1	0.75	1	36
65	1	1	1	0.23	0	36
66	1	2	1	0.5	0	36
67	3	1	0	0.14	1	36
68	2	1	1	0.32	0	36
69	1	2	1	0.45	0	36
70	2	2	1	0.38	1	36
71	3	3	1	0.76	1	36
72	1	1	1	0.16	0	36
73	3	2	0	0.39	1	36
74	2	1	1	0.24	1	36
75	2	3	1	0.86	0	36
76	1	2	1	0.56	0	36
77	3	3	1	0.81	1	36
78	2	3	1	0.94	0	36
79	2	2	1	0.51	1	36
80	3	1	1	0.33	1	36
82	1	3	1	0.69	0	36
83	2	3	1	0.72	0	36
84	1	1	1	0.12	0	36
85	3	2	1	0.55	1	36
86	1	1	1	0.21	0	36
87	3	2	0	0.47	1	36
88	3	1	0	0.12	1	36
89	2	1	0	0.17	1	36
90	1	2	1	0.64	0	36
91	1	1	1	0.05	0	36
92	1	3	1	0.85	0	36
93	1	1	0	0.29	0	36
94	1	3	1	0.77	1	36
96	2	3	1	0.78	1	36
97	2	2	1	0.43	1	36
98	3	3	1	0.65	1	36
99	3	3	1	0.73	0	36
100	2	1	0	0.3	0	36
101	1	3	1	0.9	0	36
102	3	1	1	0.26	1	36
103	1	2	0	0.48	0	36
104	2	1	0	0.08	0	36
105	3	3	1	0.9	1	36
106	2	2	1	0.6	1	36
107	2	2	1	0.35	0	36
108	3	2	1	0.6	1	36
